tempo,last_lap_ms,current_lap_ms,setor1_ms,setor2_ms,setor3_ms,delta_carinfront_ms,delta_leader_ms,lap_distance,total_distance,delta_safetycar,grid_position,car_position,num_current_lap,pit_status,num_pitstops,num_setor,current_lap_invalid,penalties,total_warnings,corner_cutting_warning,num_unserverdDT,num_unserverdSG,driver_status,result_status,pitlane_timer_active,pitlane_time_inlane_ms,pitstop_time_ms,pitstop_shouldserve_pen,fastest_speed,num_fastlap
453.591,72930,6843,0,0,0,0,0,"(428.255859375,)","(17605.908203125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
453.637,72930,6889,0,0,0,0,0,"(429.916015625,)","(17607.568359375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
453.703,72930,6957,0,0,0,0,0,"(432.4375,)","(17610.08984375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
453.748,72930,7002,0,0,0,0,0,"(434.125,)","(17611.77734375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
453.792,72930,7046,0,0,0,0,0,"(435.833984375,)","(17613.486328125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
453.837,72930,7091,0,0,0,0,0,"(437.54296875,)","(17615.1953125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
453.903,72930,7158,0,0,0,0,0,"(440.16015625,)","(17617.8125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
453.948,72930,7202,0,0,0,0,0,"(441.90625,)","(17619.55859375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
453.992,72930,7247,0,0,0,0,0,"(443.671875,)","(17621.32421875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.037,72930,7291,0,0,0,0,0,"(445.4375,)","(17623.08984375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.106,72930,7358,0,0,0,0,0,"(448.1484375,)","(17625.80078125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.153,72930,7403,0,0,0,0,0,"(449.982421875,)","(17627.634765625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.199,72930,7449,0,0,0,0,0,"(451.8828125,)","(17629.53515625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.245,72930,7495,0,0,0,0,0,"(453.857421875,)","(17631.509765625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.292,72930,7541,0,0,0,0,0,"(455.896484375,)","(17633.548828125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.337,72930,7587,0,0,0,0,0,"(457.998046875,)","(17635.650390625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.404,72930,7656,0,0,0,0,0,"(461.2578125,)","(17638.91015625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.449,72930,7702,0,0,0,0,0,"(463.5078125,)","(17641.16015625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.494,72930,7747,0,0,0,0,0,"(465.798828125,)","(17643.451171875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.538,72930,7792,0,0,0,0,0,"(468.119140625,)","(17645.771484375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.604,72930,7859,0,0,0,0,0,"(471.65625,)","(17649.30859375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.648,72930,7903,0,0,0,0,0,"(474.08203125,)","(17651.734375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.692,72930,7947,0,0,0,0,0,"(476.564453125,)","(17654.216796875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.736,72930,7991,0,0,0,0,0,"(478.951171875,)","(17656.603515625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.801,72930,8057,0,0,0,0,0,"(482.4609375,)","(17660.11328125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.844,72930,8101,0,0,0,0,0,"(484.775390625,)","(17662.427734375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.889,72930,8145,0,0,0,0,0,"(487.08203125,)","(17664.734375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
454.956,72930,8210,0,0,0,0,0,"(490.544921875,)","(17668.197265625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.0,72930,8254,0,0,0,0,0,"(492.673828125,)","(17670.326171875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.045,72930,8299,0,0,0,0,0,"(494.787109375,)","(17672.439453125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.09,72930,8343,0,0,0,0,0,"(496.880859375,)","(17674.533203125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.137,72930,8388,0,0,0,0,0,"(498.998046875,)","(17676.650390625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.206,72930,8456,0,0,0,0,0,"(502.212890625,)","(17679.865234375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.253,72930,8502,0,0,0,0,0,"(504.3828125,)","(17682.03515625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.3,72930,8549,0,0,0,0,0,"(506.482421875,)","(17684.134765625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.345,72930,8595,0,0,0,0,0,"(508.609375,)","(17686.26171875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.391,72930,8642,0,0,0,0,0,"(510.75390625,)","(17688.40625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.435,72930,8688,0,0,0,0,0,"(512.8984375,)","(17690.55078125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.5,72930,8756,0,0,0,0,0,"(516.10546875,)","(17693.7578125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.545,72930,8800,0,0,0,0,0,"(518.248046875,)","(17695.900390625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.588,72930,8844,0,0,0,0,0,"(520.39453125,)","(17698.046875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.653,72930,8910,0,0,0,0,0,"(523.705078125,)","(17701.357421875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.696,72930,8953,0,0,0,0,0,"(525.93359375,)","(17703.5859375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.741,72930,8997,0,0,0,0,0,"(528.19140625,)","(17705.84375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.805,72930,9062,0,0,0,0,0,"(531.630859375,)","(17709.283203125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.848,72930,9105,0,0,0,0,0,"(533.951171875,)","(17711.603515625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.891,72930,9148,0,0,0,0,0,"(536.291015625,)","(17713.943359375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.955,72930,9213,0,0,0,0,0,"(539.810546875,)","(17717.462890625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
455.997,72930,9256,0,0,0,0,0,"(542.23828125,)","(17719.890625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.04,72930,9299,0,0,0,0,0,"(544.669921875,)","(17722.322265625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.105,72930,9363,0,0,0,0,0,"(548.369140625,)","(17726.021484375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.151,72930,9406,0,0,0,0,0,"(550.87109375,)","(17728.5234375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.195,72930,9449,0,0,0,0,0,"(553.45703125,)","(17731.109375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.241,72930,9493,0,0,0,0,0,"(556.087890625,)","(17733.740234375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.288,72930,9538,0,0,0,0,0,"(558.794921875,)","(17736.447265625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.357,72930,9607,0,0,0,0,0,"(562.880859375,)","(17740.533203125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.402,72930,9653,0,0,0,0,0,"(565.646484375,)","(17743.298828125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.448,72930,9699,0,0,0,0,0,"(568.3984375,)","(17746.05078125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.493,72930,9745,0,0,0,0,0,"(571.146484375,)","(17748.798828125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.537,72930,9790,0,0,0,0,0,"(573.884765625,)","(17751.537109375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.603,72930,9858,0,0,0,0,0,"(577.962890625,)","(17755.615234375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.645,72930,9902,0,0,0,0,0,"(580.7109375,)","(17758.36328125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.689,72930,9946,0,0,0,0,0,"(583.451171875,)","(17761.103515625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.753,72930,10011,0,0,0,0,0,"(587.55078125,)","(17765.203125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.795,72930,10054,0,0,0,0,0,"(590.26953125,)","(17767.921875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.839,72930,10097,0,0,0,0,0,"(593.001953125,)","(17770.654296875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.903,72930,10161,0,0,0,0,0,"(597.08984375,)","(17774.7421875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.946,72930,10204,0,0,0,0,0,"(599.806640625,)","(17777.458984375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
456.988,72930,10247,0,0,0,0,0,"(602.501953125,)","(17780.154296875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.053,72930,10311,0,0,0,0,0,"(606.59765625,)","(17784.25,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.098,72930,10354,0,0,0,0,0,"(609.3515625,)","(17787.00390625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.143,72930,10397,0,0,0,0,0,"(612.142578125,)","(17789.794921875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.189,72930,10442,0,0,0,0,0,"(614.98046875,)","(17792.6328125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.235,72930,10486,0,0,0,0,0,"(617.873046875,)","(17795.525390625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.305,72930,10554,0,0,0,0,0,"(622.298828125,)","(17799.951171875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.351,72930,10600,0,0,0,0,0,"(625.291015625,)","(17802.943359375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.398,72930,10647,0,0,0,0,0,"(628.3046875,)","(17805.95703125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.443,72930,10693,0,0,0,0,0,"(631.326171875,)","(17808.978515625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.49,72930,10740,0,0,0,0,0,"(634.3515625,)","(17812.00390625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.557,72930,10809,0,0,0,0,0,"(638.880859375,)","(17816.533203125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.601,72930,10854,0,0,0,0,0,"(641.837890625,)","(17819.490234375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.645,72930,10899,0,0,0,0,0,"(644.76171875,)","(17822.4140625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.69,72930,10944,0,0,0,0,0,"(647.685546875,)","(17825.337890625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.755,72930,11011,0,0,0,0,0,"(652.037109375,)","(17829.689453125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.799,72930,11055,0,0,0,0,0,"(654.931640625,)","(17832.583984375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.843,72930,11099,0,0,0,0,0,"(657.82421875,)","(17835.4765625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.89,72930,11143,0,0,0,0,0,"(660.75390625,)","(17838.40625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
457.935,72930,11187,0,0,0,0,0,"(663.7890625,)","(17841.44140625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.006,72930,11255,0,0,0,0,0,"(668.416015625,)","(17846.068359375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.053,72930,11301,0,0,0,0,0,"(671.5625,)","(17849.21484375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.101,72930,11348,0,0,0,0,0,"(674.767578125,)","(17852.419921875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.15,72930,11395,0,0,0,0,0,"(678.037109375,)","(17855.689453125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.199,72930,11443,0,0,0,0,0,"(681.341796875,)","(17858.994140625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.248,72930,11491,0,0,0,0,0,"(684.68359375,)","(17862.3359375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.297,72930,11540,0,0,0,0,0,"(688.029296875,)","(17865.681640625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.344,72930,11588,0,0,0,0,0,"(691.392578125,)","(17869.044921875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.393,72930,11637,0,0,0,0,0,"(694.751953125,)","(17872.404296875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.441,72930,11686,0,0,0,0,0,"(698.107421875,)","(17875.759765625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.487,72930,11734,0,0,0,0,0,"(701.451171875,)","(17879.103515625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.534,72930,11782,0,0,0,0,0,"(704.765625,)","(17882.41796875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.604,72930,11853,0,0,0,0,0,"(709.734375,)","(17887.38671875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.652,72930,11900,0,0,0,0,0,"(713.01171875,)","(17890.6640625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.698,72930,11946,0,0,0,0,0,"(716.291015625,)","(17893.943359375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.744,72930,11993,0,0,0,0,0,"(719.572265625,)","(17897.224609375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.792,72930,12040,0,0,0,0,0,"(722.87890625,)","(17900.53125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.84,72930,12087,0,0,0,0,0,"(726.197265625,)","(17903.849609375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.887,72930,12134,0,0,0,0,0,"(729.560546875,)","(17907.212890625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.937,72930,12181,0,0,0,0,0,"(732.91015625,)","(17910.5625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
458.986,72930,12229,0,0,0,0,0,"(736.26953125,)","(17913.921875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.037,72930,12278,0,0,0,0,0,"(739.681640625,)","(17917.333984375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.087,72930,12327,0,0,0,0,0,"(743.1640625,)","(17920.81640625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.139,72930,12377,0,0,0,0,0,"(746.72265625,)","(17924.375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.191,72930,12428,0,0,0,0,0,"(750.330078125,)","(17927.982421875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.241,72930,12479,0,0,0,0,0,"(753.98828125,)","(17931.640625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.292,72930,12530,0,0,0,0,0,"(757.646484375,)","(17935.298828125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.34,72930,12581,0,0,0,0,0,"(761.2578125,)","(17938.91015625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.388,72930,12631,0,0,0,0,0,"(764.802734375,)","(17942.455078125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.436,72930,12680,0,0,0,0,0,"(768.28125,)","(17945.93359375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.507,72930,12754,0,0,0,0,0,"(773.396484375,)","(17951.048828125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.554,72930,12801,0,0,0,0,0,"(776.748046875,)","(17954.400390625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.6,72930,12849,0,0,0,0,0,"(780.060546875,)","(17957.712890625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.645,72930,12895,0,0,0,0,0,"(783.3515625,)","(17961.00390625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.693,72930,12942,0,0,0,0,0,"(786.62890625,)","(17964.28125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.739,72930,12988,0,0,0,0,0,"(789.91015625,)","(17967.5625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.785,72930,13035,0,0,0,0,0,"(793.20703125,)","(17970.859375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.834,72930,13081,0,0,0,0,0,"(796.533203125,)","(17974.185546875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.909,72930,13152,0,0,0,0,0,"(801.6328125,)","(17979.28515625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.96,72930,13200,0,0,0,0,0,"(805.134765625,)","(17982.787109375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
459.985,72930,13224,0,0,0,0,0,"(806.92578125,)","(17984.578125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.039,72930,13274,0,0,0,0,0,"(810.552734375,)","(17988.205078125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.091,72930,13325,0,0,0,0,0,"(814.287109375,)","(17991.939453125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.145,72930,13377,0,0,0,0,0,"(818.08984375,)","(17995.7421875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.198,72930,13430,0,0,0,0,0,"(821.943359375,)","(17999.595703125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.251,72930,13483,0,0,0,0,0,"(825.826171875,)","(18003.478515625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.302,72930,13536,0,0,0,0,0,"(829.697265625,)","(18007.349609375,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.352,72930,13589,0,0,0,0,0,"(833.529296875,)","(18011.181640625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.403,72930,13641,0,0,0,0,0,"(837.314453125,)","(18014.966796875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.452,72930,13692,0,0,0,0,0,"(841.064453125,)","(18018.716796875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.502,72930,13742,0,0,0,0,0,"(844.76171875,)","(18022.4140625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.549,72930,13792,0,0,0,0,0,"(848.44921875,)","(18026.1015625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.598,72930,13842,0,0,0,0,0,"(852.08984375,)","(18029.7421875,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.646,72930,13890,0,0,0,0,0,"(855.716796875,)","(18033.369140625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.693,72930,13938,0,0,0,0,0,"(859.3046875,)","(18036.95703125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.741,72930,13986,0,0,0,0,0,"(862.91015625,)","(18040.5625,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.788,72930,14034,0,0,0,0,0,"(866.490234375,)","(18044.142578125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
460.835,72930,14082,0,0,0,0,0,"(870.083984375,)","(18047.736328125,)","(-0.0,)",0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,324.50701904296875,5
